begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.91,20.38,0,567
0.0,900.0,main_1a,29.43,22.97,601,601
0.0,900.0,main_1b,30.05,22.34,601,0
0.0,900.0,ramp_0,17.62,2.14,0,34
