begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.39,9.16,0,267
0.0,900.0,main_1a,28.86,14.31,367,367
0.0,900.0,main_1b,31.95,12.82,367,0
0.0,900.0,ramp_0,17.42,6.38,0,100
