id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,2.4,47.0,44.6,1494.9,0.0
mainFlow.2,4.6,48.2,43.6,1494.9,0.0
rampFlow.1,6.0,49.4,43.4,1146.27,0.0
mainFlow.4,9.0,53.6,44.6,1494.9,0.0
mainFlow.3,6.8,61.2,54.4,1494.9,0.0
rampFlow.2,12.0,61.2,49.2,1146.27,0.0
mainFlow.7,15.8,62.4,46.6,1494.9,0.0
mainFlow.5,11.4,62.6,51.2,1494.9,0.0
rampFlow.3,18.0,63.8,45.8,1146.27,0.0
mainFlow.9,20.4,63.8,43.4,1494.9,0.0
mainFlow.8,18.0,65.0,47.0,1494.9,0.0
mainFlow.6,13.6,67.0,53.4,1494.9,0.0
mainFlow.10,22.6,68.2,45.6,1494.9,0.0
rampFlow.4,24.0,70.4,46.4,1146.27,0.0
rampFlow.5,30.0,70.6,40.6,1146.27,0.0
mainFlow.12,27.0,75.2,48.2,1494.9,0.0
mainFlow.11,24.8,77.6,52.8,1494.9,0.0
mainFlow.13,29.4,77.6,48.2,1494.9,0.0
mainFlow.14,31.6,78.8,47.2,1494.9,0.0
mainFlow.15,33.8,80.0,46.2,1494.9,0.0
mainFlow.16,36.0,82.2,46.2,1494.9,0.0
rampFlow.6,36.0,84.0,48.0,1146.27,0.0
rampFlow.7,42.0,88.8,46.8,1146.27,0.0
mainFlow.17,38.4,93.0,54.6,1494.9,0.0
mainFlow.19,42.8,93.2,50.4,1494.9,0.0
mainFlow.18,40.6,94.4,53.8,1494.9,0.0
mainFlow.20,45.0,94.4,49.4,1494.9,0.0
rampFlow.8,48.0,95.6,47.6,1146.27,0.0
mainFlow.22,49.6,95.6,46.0,1494.9,0.0
mainFlow.24,54.0,96.8,42.8,1494.9,0.0
mainFlow.21,47.4,97.0,49.6,1494.9,0.0
rampFlow.9,54.0,98.4,44.4,1146.27,0.0
mainFlow.23,51.8,98.6,46.8,1494.9,0.0
mainFlow.25,56.4,100.6,44.2,1494.9,0.0
rampFlow.10,60.0,101.8,41.8,1146.27,0.0
mainFlow.27,60.8,104.4,43.6,1494.9,0.0
mainFlow.26,58.6,105.0,46.4,1494.9,0.0
mainFlow.30,67.6,109.0,41.4,1494.9,0.0
