begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,28.88,21.81,0,567
0.0,900.0,main_1a,24.84,35.5,784,784
0.0,900.0,main_1b,29.11,30.07,784,0
0.0,900.0,ramp_0,14.78,16.3,0,217
