begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.81,12.26,0,351
0.0,900.0,main_1a,25.88,27.6,635,635
0.0,900.0,main_1b,30.59,23.18,635,0
0.0,900.0,ramp_0,9.89,31.9,0,284
