begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.05,17.89,0,484
0.0,900.0,main_1a,25.18,32.8,734,734
0.0,900.0,main_1b,29.48,27.8,734,0
0.0,900.0,ramp_0,13.16,21.1,0,250
