begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.07,4.5,0,134
0.0,900.0,main_1a,24.9,20.38,451,451
0.0,900.0,main_1b,31.55,15.96,451,0
0.0,900.0,ramp_0,6.9,50.99,0,317
