id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
rampFlow.1,2.0,46.8,44.8,1146.27,0.0
mainFlow.1,4.6,48.4,43.8,1494.9,0.0
rampFlow.2,3.8,48.8,45.0,1146.27,0.0
rampFlow.4,7.6,53.6,46.0,1146.27,0.0
rampFlow.3,5.8,57.4,51.6,1146.27,0.0
mainFlow.2,9.0,60.0,51.0,1494.9,0.0
rampFlow.5,9.6,60.0,50.4,1146.27,0.0
mainFlow.3,13.6,61.2,47.6,1494.9,0.0
rampFlow.7,13.4,62.4,49.0,1146.27,0.0
rampFlow.6,11.4,63.6,52.2,1146.27,0.0
mainFlow.4,18.0,63.8,45.8,1494.9,0.0
rampFlow.8,15.2,65.0,49.8,1146.27,0.0
rampFlow.9,17.2,65.0,47.8,1146.27,0.0
rampFlow.10,19.0,70.2,51.2,1146.27,0.0
mainFlow.5,22.6,70.6,48.0,1494.9,0.0
mainFlow.6,27.0,72.0,45.0,1494.9,0.0
rampFlow.13,24.8,73.2,48.4,1146.27,0.0
rampFlow.11,21.0,73.8,52.8,1146.27,0.0
rampFlow.12,22.8,74.4,51.6,1146.27,0.0
rampFlow.14,26.6,76.2,49.6,1146.27,0.0
rampFlow.15,28.6,79.6,51.0,1146.27,0.0
rampFlow.16,30.4,84.0,53.6,1146.27,0.0
mainFlow.7,31.6,86.2,54.6,1494.9,0.0
rampFlow.17,32.4,87.6,55.2,1146.27,0.0
mainFlow.9,40.6,87.6,47.0,1494.9,0.0
mainFlow.8,36.0,88.8,52.8,1494.9,0.0
rampFlow.18,34.2,90.0,55.8,1146.27,0.0
rampFlow.19,36.2,90.0,53.8,1146.27,0.0
mainFlow.10,45.0,91.2,46.2,1494.9,0.0
rampFlow.20,38.0,91.6,53.6,1146.27,0.0
mainFlow.11,49.6,92.6,43.0,1494.9,0.0
rampFlow.21,39.8,92.8,53.0,1146.27,0.0
rampFlow.23,43.6,93.8,50.2,1146.27,0.0
rampFlow.22,41.8,94.2,52.4,1146.27,0.0
rampFlow.24,45.6,97.2,51.6,1146.27,0.0
rampFlow.25,47.4,100.2,52.8,1146.27,0.0
mainFlow.12,54.0,101.2,47.2,1494.9,0.0
rampFlow.26,49.4,102.4,53.0,1146.27,0.0
