begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.44,11.44,0,334
0.0,900.0,main_1a,29.94,15.07,401,401
0.0,900.0,main_1b,31.77,14.1,401,0
0.0,900.0,ramp_0,17.49,4.25,0,67
