begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.2,18.41,0,517
0.0,900.0,main_1a,29.61,20.94,551,551
0.0,900.0,main_1b,30.2,20.38,551,0
0.0,900.0,ramp_0,17.6,2.14,0,34
