begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,25.12,25.08,0,567
0.0,900.0,main_1a,20.22,49.19,884,884
0.0,900.0,main_1b,28.18,35.02,884,0
0.0,900.0,ramp_0,6.71,52.46,0,317
