begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.45,13.56,0,384
0.0,900.0,main_1a,25.93,28.25,651,651
0.0,900.0,main_1b,30.36,23.95,651,0
0.0,900.0,ramp_0,11.96,24.79,0,267
