begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.44,8.01,0,234
0.0,900.0,main_1a,26.43,19.2,451,451
0.0,900.0,main_1b,31.17,16.15,451,0
0.0,900.0,ramp_0,14.83,16.25,0,217
