begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.42,11.44,0,334
0.0,900.0,main_1a,31.0,13.35,368,368
0.0,900.0,main_1b,32.0,12.84,368,0
0.0,900.0,ramp_0,17.3,2.18,0,34
