begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.16,4.49,0,134
0.0,900.0,main_1a,27.66,9.52,234,234
0.0,900.0,main_1b,32.38,8.07,234,0
0.0,900.0,ramp_0,17.52,6.34,0,100
