begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,27.1,21.89,0,534
0.0,900.0,main_1a,21.53,44.48,851,851
0.0,900.0,main_1b,28.87,32.91,851,0
0.0,900.0,ramp_0,6.73,52.29,0,317
