id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
mainFlow.2,2.2,47.0,44.8,1494.9,0.0
rampFlow.1,3.0,47.4,44.4,1146.27,0.0
rampFlow.2,6.0,52.8,46.8,1146.27,0.0
mainFlow.5,5.6,56.6,51.0,1494.9,0.0
mainFlow.7,7.8,57.8,50.0,1494.9,0.0
rampFlow.3,9.0,57.8,48.8,1146.27,0.0
mainFlow.9,10.0,59.0,49.0,1494.9,0.0
mainFlow.3,3.4,59.8,56.4,1494.9,0.0
mainFlow.10,11.0,60.2,49.2,1494.9,0.0
mainFlow.4,4.4,61.0,56.6,1494.9,0.0
mainFlow.6,6.6,62.2,55.6,1494.9,0.0
rampFlow.4,12.0,62.2,50.2,1146.27,0.0
mainFlow.11,12.2,63.6,51.4,1494.9,0.0
rampFlow.5,15.0,63.6,48.6,1146.27,0.0
mainFlow.8,8.8,64.8,56.0,1494.9,0.0
mainFlow.13,14.2,64.8,50.6,1494.9,0.0
mainFlow.15,16.4,66.0,49.6,1494.9,0.0
rampFlow.6,18.0,66.4,48.4,1146.27,0.0
mainFlow.16,17.6,67.2,49.6,1494.9,0.0
mainFlow.12,13.2,67.6,54.4,1494.9,0.0
mainFlow.14,15.4,68.4,53.0,1494.9,0.0
rampFlow.7,21.0,69.6,48.6,1146.27,0.0
mainFlow.19,20.8,71.4,50.6,1494.9,0.0
mainFlow.21,23.0,72.8,49.8,1494.9,0.0
mainFlow.17,18.6,73.2,54.6,1494.9,0.0
mainFlow.23,25.2,74.0,48.8,1494.9,0.0
rampFlow.8,24.0,74.6,50.6,1146.27,0.0
mainFlow.25,27.4,75.2,47.8,1494.9,0.0
mainFlow.18,19.8,75.8,56.0,1494.9,0.0
mainFlow.27,29.6,76.2,46.6,1494.9,0.0
rampFlow.9,27.0,77.0,50.0,1146.27,0.0
mainFlow.29,31.8,77.6,45.8,1494.9,0.0
mainFlow.20,22.0,78.2,56.2,1494.9,0.0
mainFlow.31,34.0,78.8,44.8,1494.9,0.0
rampFlow.10,30.0,79.4,49.4,1146.27,0.0
mainFlow.24,26.2,79.8,53.6,1494.9,0.0
mainFlow.22,24.2,80.6,56.4,1494.9,0.0
