begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.09,5.04,0,150
0.0,900.0,main_1a,25.37,18.5,417,417
0.0,900.0,main_1b,31.76,14.67,417,0
0.0,900.0,ramp_0,11.92,24.87,0,267
