begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.52,16.42,0,451
0.0,900.0,main_1a,25.64,30.75,701,701
0.0,900.0,main_1b,29.9,26.18,701,0
0.0,900.0,ramp_0,13.25,20.95,0,250
