id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
rampFlow.1,4.0,46.8,42.8,1146.27,0.0
mainFlow.1,3.6,48.2,44.6,1494.9,0.0
mainFlow.2,7.2,51.0,43.8,1494.9,0.0
mainFlow.3,10.8,54.0,43.2,1494.9,0.0
rampFlow.2,8.0,58.6,50.6,1146.27,0.0
mainFlow.5,18.0,59.4,41.4,1494.9,0.0
rampFlow.3,12.0,60.4,48.4,1146.27,0.0
mainFlow.4,14.4,64.2,49.8,1494.9,0.0
rampFlow.4,16.0,65.6,49.6,1146.27,0.0
mainFlow.6,21.6,65.6,44.0,1494.9,0.0
rampFlow.5,20.0,66.8,46.8,1146.27,0.0
rampFlow.6,24.0,66.8,42.8,1146.27,0.0
mainFlow.7,25.2,70.8,45.6,1494.9,0.0
rampFlow.7,28.0,74.6,46.6,1146.27,0.0
rampFlow.8,32.0,78.4,46.4,1146.27,0.0
mainFlow.8,28.8,80.2,51.4,1494.9,0.0
mainFlow.9,32.4,81.4,49.0,1494.9,0.0
mainFlow.10,36.0,82.2,46.2,1494.9,0.0
rampFlow.9,36.0,82.6,46.6,1146.27,0.0
mainFlow.11,39.6,84.2,44.6,1494.9,0.0
rampFlow.10,40.0,84.6,44.6,1146.27,0.0
mainFlow.12,43.2,94.0,50.8,1494.9,0.0
rampFlow.11,44.0,94.6,50.6,1146.27,0.0
rampFlow.12,48.0,95.4,47.4,1146.27,0.0
mainFlow.13,46.8,98.6,51.8,1494.9,0.0
mainFlow.14,50.4,99.6,49.2,1494.9,0.0
rampFlow.13,52.0,99.8,47.8,1146.27,0.0
mainFlow.16,57.6,101.0,43.4,1494.9,0.0
rampFlow.14,56.0,101.2,45.2,1146.27,0.0
mainFlow.15,54.0,102.8,48.8,1494.9,0.0
mainFlow.17,61.2,104.2,43.0,1494.9,0.0
rampFlow.15,60.0,104.6,44.6,1146.27,0.0
rampFlow.16,64.0,108.2,44.2,1146.27,0.0
mainFlow.18,64.8,109.0,44.2,1494.9,0.0
mainFlow.19,68.4,110.2,41.8,1494.9,0.0
rampFlow.17,68.0,113.0,45.0,1146.27,0.0
mainFlow.20,72.0,113.0,41.0,1494.9,0.0
rampFlow.18,72.0,119.2,47.2,1146.27,0.0
