id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.0,45.6,44.6,1494.9,0.0
mainFlow.2,2.0,46.8,44.8,1494.9,0.0
rampFlow.1,2.0,46.8,44.8,1146.27,0.0
rampFlow.2,4.0,53.2,49.2,1146.27,0.0
mainFlow.5,5.0,53.8,48.8,1494.9,0.0
rampFlow.3,6.0,54.8,48.8,1146.27,0.0
mainFlow.7,7.0,55.0,48.0,1494.9,0.0
rampFlow.4,8.0,56.0,48.0,1146.27,0.0
mainFlow.9,9.0,56.2,47.2,1494.9,0.0
mainFlow.8,8.0,57.4,49.4,1494.9,0.0
mainFlow.11,11.0,59.0,48.0,1494.9,0.0
mainFlow.3,3.0,59.6,56.6,1494.9,0.0
mainFlow.13,13.0,60.2,47.2,1494.9,0.0
mainFlow.4,4.0,60.8,56.8,1494.9,0.0
mainFlow.14,14.0,61.4,47.4,1494.9,0.0
rampFlow.5,10.0,62.2,52.2,1146.27,0.0
mainFlow.10,10.0,62.8,52.8,1494.9,0.0
mainFlow.6,6.0,63.4,57.4,1494.9,0.0
rampFlow.6,12.0,64.0,52.0,1146.27,0.0
rampFlow.7,14.0,65.2,51.2,1146.27,0.0
mainFlow.15,15.0,65.8,50.8,1494.9,0.0
mainFlow.12,12.0,66.6,54.6,1494.9,0.0
mainFlow.17,17.0,67.0,50.0,1494.9,0.0
rampFlow.8,16.0,68.0,52.0,1146.27,0.0
mainFlow.19,19.0,68.2,49.2,1494.9,0.0
rampFlow.9,18.0,69.4,51.4,1146.27,0.0
mainFlow.21,21.0,69.4,48.4,1494.9,0.0
mainFlow.23,23.0,70.6,47.6,1494.9,0.0
rampFlow.10,20.0,70.8,50.8,1146.27,0.0
mainFlow.25,25.0,71.8,46.8,1494.9,0.0
mainFlow.24,24.0,73.0,49.0,1494.9,0.0
mainFlow.16,16.0,73.6,57.6,1494.9,0.0
mainFlow.27,27.0,74.4,47.4,1494.9,0.0
rampFlow.11,22.0,74.8,52.8,1146.27,0.0
mainFlow.29,29.0,75.6,46.6,1494.9,0.0
mainFlow.18,18.0,76.0,58.0,1494.9,0.0
mainFlow.30,30.0,76.8,46.8,1494.9,0.0
rampFlow.12,24.0,77.4,53.4,1146.27,0.0
