begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.19,17.24,0,484
0.0,900.0,main_1a,27.49,25.29,618,618
0.0,900.0,main_1b,30.43,22.68,618,0
0.0,900.0,ramp_0,16.87,8.82,0,134
