id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
mainFlow.2,2.2,46.8,44.6,1494.9,0.0
mainFlow.3,3.2,47.2,44.0,1494.9,0.0
mainFlow.4,4.4,48.4,44.0,1494.9,0.0
rampFlow.2,8.0,50.6,42.6,1146.27,0.0
rampFlow.1,4.0,54.4,50.4,1146.27,0.0
mainFlow.5,5.4,56.4,51.0,1494.9,0.0
mainFlow.6,6.4,57.4,51.0,1494.9,0.0
mainFlow.9,9.6,57.6,48.0,1494.9,0.0
mainFlow.11,11.8,58.8,47.0,1494.9,0.0
rampFlow.3,12.0,58.8,46.8,1146.27,0.0
mainFlow.10,10.6,60.0,49.4,1494.9,0.0
mainFlow.7,7.6,61.8,54.2,1494.9,0.0
mainFlow.13,13.8,61.8,48.0,1494.9,0.0
mainFlow.8,8.6,63.0,54.4,1494.9,0.0
mainFlow.15,16.0,63.0,47.0,1494.9,0.0
rampFlow.4,16.0,64.2,48.2,1146.27,0.0
mainFlow.17,18.2,64.4,46.2,1494.9,0.0
mainFlow.12,12.8,65.6,52.8,1494.9,0.0
mainFlow.16,17.0,65.8,48.8,1494.9,0.0
mainFlow.14,15.0,66.6,51.6,1494.9,0.0
rampFlow.5,20.0,70.8,50.8,1146.27,0.0
mainFlow.19,20.2,72.0,51.8,1494.9,0.0
mainFlow.18,19.2,72.2,53.0,1494.9,0.0
mainFlow.21,22.4,73.2,50.8,1494.9,0.0
rampFlow.6,24.0,73.4,49.4,1146.27,0.0
mainFlow.23,24.4,74.4,50.0,1494.9,0.0
mainFlow.20,21.2,74.8,53.6,1494.9,0.0
mainFlow.25,26.6,75.6,49.0,1494.9,0.0
rampFlow.7,28.0,76.0,48.0,1146.27,0.0
mainFlow.27,28.6,76.8,48.2,1494.9,0.0
mainFlow.22,23.4,77.4,54.0,1494.9,0.0
mainFlow.29,30.8,77.8,47.0,1494.9,0.0
mainFlow.24,25.6,78.6,53.0,1494.9,0.0
mainFlow.31,33.0,79.0,46.0,1494.9,0.0
rampFlow.8,32.0,80.2,48.2,1146.27,0.0
mainFlow.33,35.0,80.2,45.2,1494.9,0.0
mainFlow.35,37.2,81.4,44.2,1494.9,0.0
