begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.13,12.14,0,351
0.0,900.0,main_1a,28.18,19.37,485,485
0.0,900.0,main_1b,31.36,17.27,485,0
0.0,900.0,ramp_0,16.86,8.82,0,134
