begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.23,4.48,0,134
0.0,900.0,main_1a,25.9,14.51,334,334
0.0,900.0,main_1b,31.98,11.66,334,0
0.0,900.0,ramp_0,15.3,14.52,0,200
