id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.8,46.4,44.6,1494.9,0.0
mainFlow.2,3.6,47.6,44.0,1494.9,0.0
rampFlow.1,4.0,47.8,43.8,1146.27,0.0
rampFlow.2,8.0,56.2,48.2,1146.27,0.0
mainFlow.5,8.6,56.8,48.2,1494.9,0.0
mainFlow.7,12.0,58.0,46.0,1494.9,0.0
mainFlow.9,15.6,59.2,43.6,1494.9,0.0
mainFlow.3,5.2,59.8,54.6,1494.9,0.0
mainFlow.8,13.8,60.4,46.6,1494.9,0.0
rampFlow.3,12.0,61.0,49.0,1146.27,0.0
rampFlow.4,16.0,61.6,45.6,1146.27,0.0
mainFlow.4,7.0,62.2,55.2,1494.9,0.0
mainFlow.6,10.4,65.2,54.8,1494.9,0.0
mainFlow.10,17.2,66.4,49.2,1494.9,0.0
rampFlow.5,20.0,67.2,47.2,1146.27,0.0
mainFlow.13,22.4,67.8,45.4,1494.9,0.0
mainFlow.14,24.0,69.0,45.0,1494.9,0.0
rampFlow.6,24.0,69.0,45.0,1146.27,0.0
mainFlow.11,19.0,72.4,53.4,1494.9,0.0
mainFlow.12,20.6,73.6,53.0,1494.9,0.0
mainFlow.15,25.8,73.6,47.8,1494.9,0.0
mainFlow.19,32.6,75.2,42.6,1494.9,0.0
mainFlow.21,36.0,76.6,40.6,1494.9,0.0
rampFlow.8,32.0,78.4,46.4,1146.27,0.0
rampFlow.7,28.0,78.8,50.8,1146.27,0.0
mainFlow.23,39.6,80.0,40.4,1494.9,0.0
mainFlow.16,27.6,80.8,53.2,1494.9,0.0
rampFlow.9,36.0,81.0,45.0,1146.27,0.0
mainFlow.22,37.8,83.4,45.6,1494.9,0.0
mainFlow.17,29.2,83.6,54.4,1494.9,0.0
mainFlow.18,31.0,85.0,54.0,1494.9,0.0
mainFlow.24,41.2,85.4,44.2,1494.9,0.0
rampFlow.10,40.0,86.2,46.2,1146.27,0.0
rampFlow.11,44.0,86.6,42.6,1146.27,0.0
mainFlow.20,34.4,87.4,53.0,1494.9,0.0
mainFlow.25,43.0,89.4,46.4,1494.9,0.0
mainFlow.26,44.6,90.2,45.6,1494.9,0.0
rampFlow.12,48.0,93.2,45.2,1146.27,0.0
