id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.4,46.0,44.6,1494.9,0.0
mainFlow.2,2.8,47.2,44.4,1494.9,0.0
rampFlow.1,3.4,47.2,43.8,1146.27,0.0
mainFlow.5,6.8,55.0,48.2,1494.9,0.0
rampFlow.2,6.6,55.2,48.6,1146.27,0.0
mainFlow.7,9.4,56.2,46.8,1494.9,0.0
rampFlow.3,10.0,56.6,46.6,1146.27,0.0
mainFlow.9,12.0,57.4,45.4,1494.9,0.0
mainFlow.8,10.8,58.6,47.8,1494.9,0.0
mainFlow.4,5.4,59.8,54.4,1494.9,0.0
mainFlow.3,4.0,60.2,56.2,1494.9,0.0
rampFlow.4,13.2,61.6,48.4,1146.27,0.0
mainFlow.6,8.0,62.8,54.8,1494.9,0.0
mainFlow.10,13.4,64.2,50.8,1494.9,0.0
rampFlow.5,16.4,65.0,48.6,1146.27,0.0
mainFlow.13,17.4,65.4,48.0,1494.9,0.0
mainFlow.11,14.8,66.4,51.6,1494.9,0.0
mainFlow.15,20.0,66.8,46.8,1494.9,0.0
rampFlow.6,19.8,67.6,47.8,1146.27,0.0
mainFlow.14,18.8,68.0,49.2,1494.9,0.0
mainFlow.12,16.0,68.8,52.8,1494.9,0.0
rampFlow.7,23.0,72.0,49.0,1146.27,0.0
mainFlow.16,21.4,72.2,50.8,1494.9,0.0
rampFlow.8,26.2,73.4,47.2,1146.27,0.0
mainFlow.19,25.4,74.8,49.4,1494.9,0.0
mainFlow.21,28.0,76.0,48.0,1494.9,0.0
mainFlow.23,30.8,77.2,46.4,1494.9,0.0
mainFlow.17,22.8,77.4,54.6,1494.9,0.0
rampFlow.10,32.8,78.4,45.6,1146.27,0.0
rampFlow.9,29.6,78.8,49.2,1146.27,0.0
mainFlow.25,33.4,79.8,46.4,1494.9,0.0
mainFlow.18,24.0,80.0,56.0,1494.9,0.0
mainFlow.27,36.0,81.0,45.0,1494.9,0.0
mainFlow.20,26.8,81.2,54.4,1494.9,0.0
mainFlow.22,29.4,82.4,53.0,1494.9,0.0
mainFlow.28,37.4,82.4,45.0,1494.9,0.0
mainFlow.24,32.0,83.6,51.6,1494.9,0.0
rampFlow.11,36.2,84.0,47.8,1146.27,0.0
