begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.65,9.09,0,267
0.0,900.0,main_1a,30.96,10.94,301,301
0.0,900.0,main_1b,32.29,10.41,301,0
0.0,900.0,ramp_0,17.68,2.14,0,34
