id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
mainFlow.1,3.4,45.0,41.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
rampFlow.1,2.6,47.2,44.6,1146.27,0.0
rampFlow.2,5.2,49.4,44.2,1146.27,0.0
rampFlow.3,7.8,52.2,44.4,1146.27,0.0
rampFlow.4,10.4,57.2,46.8,1146.27,0.0
mainFlow.2,6.6,61.0,54.4,1494.9,0.0
mainFlow.4,13.2,61.8,48.6,1494.9,0.0
mainFlow.3,10.0,62.2,52.2,1494.9,0.0
mainFlow.5,16.4,63.0,46.6,1494.9,0.0
rampFlow.5,13.0,63.6,50.6,1146.27,0.0
rampFlow.7,18.0,64.2,46.2,1146.27,0.0
rampFlow.6,15.6,65.0,49.4,1146.27,0.0
mainFlow.6,19.8,65.8,46.0,1494.9,0.0
rampFlow.8,20.6,68.4,47.8,1146.27,0.0
mainFlow.8,26.2,69.2,43.0,1494.9,0.0
rampFlow.9,23.2,71.0,47.8,1146.27,0.0
mainFlow.9,29.6,74.2,44.6,1494.9,0.0
mainFlow.7,23.0,74.4,51.4,1494.9,0.0
rampFlow.11,28.4,75.4,47.0,1146.27,0.0
rampFlow.10,25.8,75.6,49.8,1146.27,0.0
rampFlow.12,31.0,77.4,46.4,1146.27,0.0
mainFlow.10,32.8,83.6,50.8,1494.9,0.0
mainFlow.11,36.2,85.4,49.2,1494.9,0.0
rampFlow.13,33.6,85.6,52.0,1146.27,0.0
mainFlow.12,39.4,86.6,47.2,1494.9,0.0
rampFlow.14,36.0,86.8,50.8,1146.27,0.0
mainFlow.13,42.6,87.8,45.2,1494.9,0.0
rampFlow.15,38.6,88.2,49.6,1146.27,0.0
rampFlow.16,41.2,89.8,48.6,1146.27,0.0
rampFlow.17,43.8,91.0,47.2,1146.27,0.0
mainFlow.14,46.0,91.0,45.0,1494.9,0.0
rampFlow.18,46.4,92.2,45.8,1146.27,0.0
mainFlow.15,49.2,93.6,44.4,1494.9,0.0
rampFlow.19,49.0,94.8,45.8,1146.27,0.0
mainFlow.16,52.4,94.8,42.4,1494.9,0.0
rampFlow.21,54.0,97.6,43.6,1146.27,0.0
rampFlow.20,51.6,98.0,46.4,1146.27,0.0
rampFlow.22,56.6,101.6,45.0,1146.27,0.0
mainFlow.17,55.8,106.0,50.2,1494.9,0.0
mainFlow.18,59.0,107.2,48.2,1494.9,0.0
rampFlow.23,59.2,107.2,48.0,1146.27,0.0
mainFlow.19,62.2,108.4,46.2,1494.9,0.0
rampFlow.24,61.8,108.8,47.0,1146.27,0.0
rampFlow.25,64.4,109.6,45.2,1146.27,0.0
mainFlow.20,65.6,111.0,45.4,1494.9,0.0
mainFlow.22,72.2,112.6,40.4,1494.9,0.0
rampFlow.26,67.0,115.6,48.6,1146.27,0.0
rampFlow.27,69.6,120.2,50.6,1146.27,0.0
mainFlow.21,68.8,120.6,51.8,1494.9,0.0
mainFlow.23,75.4,122.0,46.6,1494.9,0.0
rampFlow.28,72.0,122.8,50.8,1146.27,0.0
rampFlow.29,74.6,123.2,48.6,1146.27,0.0
rampFlow.30,77.2,124.4,47.2,1146.27,0.0
