begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.72,6.25,0,184
0.0,900.0,main_1a,25.88,18.17,418,418
0.0,900.0,main_1b,31.47,14.83,418,0
0.0,900.0,ramp_0,14.08,18.46,0,234
