begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,28.05,21.15,0,534
0.0,900.0,main_1a,22.46,40.97,818,818
0.0,900.0,main_1b,28.97,31.52,818,0
0.0,900.0,ramp_0,9.26,34.07,0,284
