begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.33,15.99,0,451
0.0,900.0,main_1a,27.43,23.99,585,585
0.0,900.0,main_1b,30.35,21.53,585,0
0.0,900.0,ramp_0,16.95,8.78,0,134
