id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.4,46.0,44.6,1494.9,0.0
mainFlow.2,2.8,47.2,44.4,1494.9,0.0
mainFlow.3,4.0,47.8,43.8,1494.9,0.0
mainFlow.4,5.4,49.0,43.6,1494.9,0.0
rampFlow.1,4.6,55.0,50.4,1146.27,0.0
mainFlow.5,6.8,57.8,51.0,1494.9,0.0
rampFlow.2,9.0,58.8,49.8,1146.27,0.0
mainFlow.7,9.4,59.0,49.6,1494.9,0.0
mainFlow.6,8.0,60.0,52.0,1494.9,0.0
mainFlow.9,12.0,60.2,48.2,1494.9,0.0
mainFlow.10,13.4,61.2,47.8,1494.9,0.0
rampFlow.3,13.6,61.2,47.6,1146.27,0.0
mainFlow.8,10.8,62.4,51.6,1494.9,0.0
mainFlow.11,14.8,63.6,48.8,1494.9,0.0
rampFlow.4,18.0,64.2,46.2,1146.27,0.0
mainFlow.13,17.4,65.4,48.0,1494.9,0.0
mainFlow.15,20.0,66.6,46.6,1494.9,0.0
mainFlow.12,16.0,67.6,51.6,1494.9,0.0
mainFlow.16,21.4,67.8,46.4,1494.9,0.0
mainFlow.14,18.8,69.0,50.2,1494.9,0.0
rampFlow.5,22.6,69.0,46.4,1146.27,0.0
mainFlow.17,22.8,73.6,50.8,1494.9,0.0
rampFlow.6,27.0,74.4,47.4,1146.27,0.0
mainFlow.19,25.4,77.2,51.8,1494.9,0.0
mainFlow.21,28.0,78.0,50.0,1494.9,0.0
mainFlow.23,30.8,79.0,48.2,1494.9,0.0
mainFlow.18,24.0,79.4,55.4,1494.9,0.0
mainFlow.25,33.4,80.2,46.8,1494.9,0.0
rampFlow.7,31.6,80.6,49.0,1146.27,0.0
mainFlow.24,32.0,81.6,49.6,1494.9,0.0
mainFlow.20,26.8,81.8,55.0,1494.9,0.0
mainFlow.27,36.0,82.8,46.8,1494.9,0.0
mainFlow.22,29.4,83.0,53.6,1494.9,0.0
mainFlow.29,38.8,84.0,45.2,1494.9,0.0
rampFlow.8,36.0,84.2,48.2,1146.27,0.0
mainFlow.28,37.4,85.0,47.6,1494.9,0.0
mainFlow.26,34.8,85.4,50.6,1494.9,0.0
rampFlow.9,40.6,86.2,45.6,1146.27,0.0
