begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.08,6.18,0,184
0.0,900.0,main_1a,30.81,7.96,218,218
0.0,900.0,main_1b,32.65,7.46,218,0
0.0,900.0,ramp_0,17.49,2.16,0,34
