begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.42,13.58,0,384
0.0,900.0,main_1a,26.22,26.52,618,618
0.0,900.0,main_1b,30.15,22.89,618,0
0.0,900.0,ramp_0,14.1,18.42,0,234
