begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.02,14.93,0,417
0.0,900.0,main_1a,25.4,31.05,701,701
0.0,900.0,main_1b,29.78,26.29,701,0
0.0,900.0,ramp_0,10.01,31.52,0,284
