begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.07,6.18,0,184
0.0,900.0,main_1a,26.62,15.55,368,368
0.0,900.0,main_1b,31.7,12.97,368,0
0.0,900.0,ramp_0,15.77,12.95,0,184
