id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,4.0,45.6,41.6,1494.9,0.0
rampFlow.1,2.0,46.8,44.8,1146.27,0.0
rampFlow.2,4.0,49.0,45.0,1146.27,0.0
mainFlow.2,8.0,51.2,43.2,1494.9,0.0
rampFlow.3,6.0,57.6,51.6,1146.27,0.0
rampFlow.4,8.0,58.8,50.8,1146.27,0.0
mainFlow.4,16.0,59.2,43.2,1494.9,0.0
rampFlow.5,10.0,60.0,50.0,1146.27,0.0
rampFlow.6,12.0,60.2,48.2,1146.27,0.0
rampFlow.7,14.0,61.8,47.8,1146.27,0.0
mainFlow.3,12.0,66.6,54.6,1494.9,0.0
rampFlow.8,16.0,67.6,51.6,1146.27,0.0
rampFlow.9,18.0,68.8,50.8,1146.27,0.0
mainFlow.5,20.0,69.0,49.0,1494.9,0.0
rampFlow.10,20.0,71.6,51.6,1146.27,0.0
mainFlow.6,24.0,72.2,48.2,1494.9,0.0
rampFlow.11,22.0,72.8,50.8,1146.27,0.0
mainFlow.7,28.0,73.4,45.4,1494.9,0.0
rampFlow.12,24.0,74.4,50.4,1146.27,0.0
rampFlow.13,26.0,75.6,49.6,1146.27,0.0
rampFlow.14,28.0,77.8,49.8,1146.27,0.0
rampFlow.15,30.0,82.6,52.6,1146.27,0.0
mainFlow.9,36.0,83.6,47.6,1494.9,0.0
mainFlow.10,40.0,84.8,44.8,1494.9,0.0
rampFlow.16,32.0,85.4,53.4,1146.27,0.0
mainFlow.11,44.0,86.2,42.2,1494.9,0.0
rampFlow.18,36.0,87.2,51.2,1146.27,0.0
mainFlow.8,32.0,88.2,56.2,1494.9,0.0
rampFlow.20,40.0,88.4,48.4,1146.27,0.0
rampFlow.17,34.0,89.4,55.4,1146.27,0.0
rampFlow.19,38.0,90.2,52.2,1146.27,0.0
rampFlow.21,42.0,92.0,50.0,1146.27,0.0
mainFlow.12,48.0,94.4,46.4,1494.9,0.0
rampFlow.22,44.0,95.0,51.0,1146.27,0.0
rampFlow.23,46.0,95.8,49.8,1146.27,0.0
rampFlow.24,48.0,97.0,49.0,1146.27,0.0
mainFlow.14,56.0,97.4,41.4,1494.9,0.0
rampFlow.25,50.0,98.6,48.6,1146.27,0.0
