begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.88,11.64,0,334
0.0,900.0,main_1a,26.25,25.03,584,584
0.0,900.0,main_1b,30.52,21.36,584,0
0.0,900.0,ramp_0,13.22,21.0,0,250
