id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,3.0,47.6,44.6,1494.9,0.0
mainFlow.2,6.0,48.2,42.2,1494.9,0.0
mainFlow.3,9.0,52.8,43.8,1494.9,0.0
rampFlow.1,12.0,54.4,42.4,1146.27,0.0
mainFlow.5,15.0,66.0,51.0,1494.9,0.0
mainFlow.4,12.0,66.4,54.4,1494.9,0.0
mainFlow.6,18.0,67.2,49.2,1494.9,0.0
rampFlow.2,24.0,68.4,44.4,1146.27,0.0
mainFlow.8,24.0,68.6,44.6,1494.9,0.0
mainFlow.9,27.0,70.2,43.2,1494.9,0.0
mainFlow.10,30.0,71.4,41.4,1494.9,0.0
mainFlow.7,21.0,73.8,52.8,1494.9,0.0
mainFlow.11,33.0,78.6,45.6,1494.9,0.0
rampFlow.3,36.0,84.2,48.2,1146.27,0.0
mainFlow.12,36.0,84.6,48.6,1494.9,0.0
mainFlow.15,45.0,86.2,41.2,1494.9,0.0
mainFlow.13,39.0,87.0,48.0,1494.9,0.0
mainFlow.14,42.0,90.2,48.2,1494.9,0.0
rampFlow.4,48.0,91.6,43.6,1146.27,0.0
mainFlow.16,48.0,92.4,44.4,1494.9,0.0
mainFlow.17,51.0,97.2,46.2,1494.9,0.0
mainFlow.18,54.0,104.8,50.8,1494.9,0.0
rampFlow.5,60.0,106.8,46.8,1146.27,0.0
mainFlow.21,63.0,110.6,47.6,1494.9,0.0
mainFlow.19,57.0,111.8,54.8,1494.9,0.0
mainFlow.22,66.0,111.8,45.8,1494.9,0.0
mainFlow.20,60.0,113.0,53.0,1494.9,0.0
mainFlow.24,72.0,113.2,41.2,1494.9,0.0
rampFlow.6,72.0,114.4,42.4,1146.27,0.0
mainFlow.23,69.0,117.8,48.8,1494.9,0.0
mainFlow.26,78.0,119.2,41.2,1494.9,0.0
mainFlow.25,75.0,120.0,45.0,1494.9,0.0
mainFlow.27,81.0,126.4,45.4,1494.9,0.0
mainFlow.28,84.0,128.2,44.2,1494.9,0.0
rampFlow.7,84.0,128.6,44.6,1146.27,0.0
mainFlow.29,87.0,129.4,42.4,1494.9,0.0
mainFlow.30,90.0,131.0,41.0,1494.9,0.0
mainFlow.32,96.0,140.2,44.2,1494.9,0.0
