begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.78,6.78,0,200
0.0,900.0,main_1a,29.33,10.24,267,267
0.0,900.0,main_1b,32.26,9.24,267,0
0.0,900.0,ramp_0,17.69,4.2,0,67
