begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.76,7.94,0,234
0.0,900.0,main_1a,26.73,18.27,434,434
0.0,900.0,main_1b,31.55,15.36,434,0
0.0,900.0,ramp_0,15.34,14.48,0,200
