begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,29.21,20.92,0,550
0.0,900.0,main_1a,25.18,34.27,767,767
0.0,900.0,main_1b,29.42,29.11,767,0
0.0,900.0,ramp_0,14.76,16.32,0,217
