begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.97,5.05,0,150
0.0,900.0,main_1a,26.78,12.6,300,300
0.0,900.0,main_1b,32.06,10.45,300,0
0.0,900.0,ramp_0,16.61,10.03,0,150
