begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,33.12,6.71,0,200
0.0,900.0,main_1a,30.77,8.56,234,234
0.0,900.0,main_1b,32.5,8.04,234,0
0.0,900.0,ramp_0,17.43,2.17,0,34
