begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.36,20.75,0,567
0.0,900.0,main_1a,26.97,29.24,701,701
0.0,900.0,main_1b,29.9,26.18,701,0
0.0,900.0,ramp_0,16.93,8.79,0,134
