begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,29.22,19.01,0,500
0.0,900.0,main_1a,23.52,39.09,817,817
0.0,900.0,main_1b,29.23,31.21,817,0
0.0,900.0,ramp_0,6.84,51.43,0,317
