begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.61,9.67,0,284
0.0,900.0,main_1a,25.94,24.64,568,568
0.0,900.0,main_1b,30.86,20.55,568,0
0.0,900.0,ramp_0,9.76,32.3,0,284
