id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.0,45.6,44.6,1494.9,0.0
mainFlow.2,2.0,46.8,44.8,1494.9,0.0
mainFlow.3,3.0,47.0,44.0,1494.9,0.0
mainFlow.4,4.0,48.2,44.2,1494.9,0.0
rampFlow.1,3.4,53.8,50.4,1146.27,0.0
mainFlow.5,5.0,56.0,51.0,1494.9,0.0
rampFlow.2,6.6,56.6,50.0,1146.27,0.0
mainFlow.7,7.0,57.2,50.2,1494.9,0.0
rampFlow.3,10.0,58.0,48.0,1146.27,0.0
mainFlow.9,9.0,58.4,49.4,1494.9,0.0
mainFlow.6,6.0,59.2,53.2,1494.9,0.0
mainFlow.11,11.0,59.8,48.8,1494.9,0.0
mainFlow.8,8.0,60.8,52.8,1494.9,0.0
mainFlow.13,13.0,61.0,48.0,1494.9,0.0
rampFlow.4,13.2,62.2,49.0,1146.27,0.0
mainFlow.15,15.0,62.2,47.2,1494.9,0.0
mainFlow.10,10.0,63.4,53.4,1494.9,0.0
mainFlow.16,16.0,63.6,47.6,1494.9,0.0
rampFlow.5,16.4,64.6,48.2,1146.27,0.0
mainFlow.12,12.0,66.0,54.0,1494.9,0.0
mainFlow.14,14.0,67.2,53.2,1494.9,0.0
mainFlow.17,17.0,67.8,50.8,1494.9,0.0
rampFlow.6,19.8,68.4,48.6,1146.27,0.0
rampFlow.7,23.0,69.8,46.8,1146.27,0.0
mainFlow.19,19.0,70.8,51.8,1494.9,0.0
mainFlow.21,21.0,72.0,51.0,1494.9,0.0
mainFlow.23,23.0,73.2,50.2,1494.9,0.0
mainFlow.18,18.0,73.6,55.6,1494.9,0.0
mainFlow.25,25.0,74.4,49.4,1494.9,0.0
rampFlow.8,26.2,75.0,48.8,1146.27,0.0
mainFlow.27,27.0,75.6,48.6,1494.9,0.0
mainFlow.20,20.0,76.2,56.2,1494.9,0.0
mainFlow.29,29.0,76.8,47.8,1494.9,0.0
mainFlow.22,22.0,77.4,55.4,1494.9,0.0
mainFlow.31,31.0,78.2,47.2,1494.9,0.0
rampFlow.9,29.6,78.6,49.0,1146.27,0.0
mainFlow.33,33.0,79.6,46.6,1494.9,0.0
mainFlow.24,24.0,79.8,55.8,1494.9,0.0
