begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,28.79,23.15,0,600
0.0,900.0,main_1a,25.28,34.9,784,784
0.0,900.0,main_1b,29.12,30.06,784,0
0.0,900.0,ramp_0,15.83,12.91,0,184
