begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,31.53,14.69,0,417
0.0,900.0,main_1a,26.71,25.99,617,617
0.0,900.0,main_1b,30.27,22.76,617,0
0.0,900.0,ramp_0,15.42,14.4,0,200
