begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.6,8.52,0,250
0.0,900.0,main_1a,26.77,18.91,450,450
0.0,900.0,main_1b,31.16,16.13,450,0
0.0,900.0,ramp_0,15.37,14.45,0,200
