id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
rampFlow.1,3.0,46.8,43.8,1146.27,0.0
mainFlow.1,2.4,47.0,44.6,1494.9,0.0
mainFlow.2,4.8,48.6,43.8,1494.9,0.0
mainFlow.3,7.2,50.4,43.2,1494.9,0.0
rampFlow.2,6.0,56.8,50.8,1146.27,0.0
mainFlow.4,9.6,57.8,48.2,1494.9,0.0
rampFlow.3,9.0,58.2,49.2,1146.27,0.0
rampFlow.4,12.0,59.0,47.0,1146.27,0.0
mainFlow.7,16.8,60.2,43.4,1494.9,0.0
rampFlow.5,15.0,60.4,45.4,1146.27,0.0
mainFlow.6,14.4,61.4,47.0,1494.9,0.0
rampFlow.6,18.0,63.2,45.2,1146.27,0.0
mainFlow.5,12.0,65.4,53.4,1494.9,0.0
mainFlow.8,19.2,68.0,48.8,1494.9,0.0
mainFlow.9,21.6,69.6,48.0,1494.9,0.0
rampFlow.7,21.0,70.0,49.0,1146.27,0.0
rampFlow.8,24.0,70.8,46.8,1146.27,0.0
mainFlow.11,26.4,72.0,45.6,1494.9,0.0
rampFlow.9,27.0,72.8,45.8,1146.27,0.0
mainFlow.10,24.0,74.6,50.6,1494.9,0.0
mainFlow.12,28.8,75.2,46.4,1494.9,0.0
rampFlow.10,30.0,78.4,48.4,1146.27,0.0
rampFlow.11,33.0,82.2,49.2,1146.27,0.0
mainFlow.14,33.6,83.0,49.4,1494.9,0.0
rampFlow.12,36.0,84.0,48.0,1146.27,0.0
mainFlow.15,36.0,84.2,48.2,1494.9,0.0
mainFlow.17,40.8,85.4,44.6,1494.9,0.0
mainFlow.13,31.2,87.0,55.8,1494.9,0.0
mainFlow.16,38.4,87.0,48.6,1494.9,0.0
rampFlow.13,39.0,88.2,49.2,1146.27,0.0
mainFlow.18,43.2,88.2,45.0,1494.9,0.0
rampFlow.14,42.0,89.6,47.6,1146.27,0.0
mainFlow.19,45.6,89.8,44.2,1494.9,0.0
rampFlow.15,45.0,90.8,45.8,1146.27,0.0
mainFlow.21,50.4,91.4,41.0,1494.9,0.0
rampFlow.16,48.0,92.0,44.0,1146.27,0.0
mainFlow.20,48.0,95.2,47.2,1494.9,0.0
mainFlow.22,52.8,96.6,43.8,1494.9,0.0
