begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.86,16.24,0,451
0.0,900.0,main_1a,25.97,29.68,685,685
0.0,900.0,main_1b,30.06,25.45,685,0
0.0,900.0,ramp_0,13.99,18.57,0,234
