begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.73,7.36,0,217
0.0,900.0,main_1a,28.07,13.39,334,334
0.0,900.0,main_1b,31.88,11.7,334,0
0.0,900.0,ramp_0,17.27,7.52,0,117
