id,depart,arrival,duration,routeLength,waitingTime
mainFlow.0,0.0,42.6,42.6,1494.9,0.0
rampFlow.0,0.0,45.4,45.4,1146.27,0.0
mainFlow.1,1.2,45.8,44.6,1494.9,0.0
mainFlow.2,2.2,46.8,44.6,1494.9,0.0
mainFlow.3,3.2,47.2,44.0,1494.9,0.0
mainFlow.5,5.2,48.4,43.2,1494.9,0.0
mainFlow.7,7.4,55.6,48.2,1494.9,0.0
mainFlow.9,9.4,56.8,47.4,1494.9,0.0
mainFlow.11,11.4,58.0,46.6,1494.9,0.0
mainFlow.4,4.2,58.6,54.4,1494.9,0.0
mainFlow.12,12.4,59.2,46.8,1494.9,0.0
rampFlow.1,12.0,59.8,47.8,1146.27,0.0
mainFlow.6,6.2,61.0,54.8,1494.9,0.0
mainFlow.13,13.4,62.0,48.6,1494.9,0.0
mainFlow.8,8.4,62.4,54.0,1494.9,0.0
mainFlow.10,10.4,63.6,53.2,1494.9,0.0
mainFlow.15,15.6,63.6,48.0,1494.9,0.0
mainFlow.17,17.6,64.8,47.2,1494.9,0.0
mainFlow.14,14.6,66.0,51.4,1494.9,0.0
mainFlow.19,19.6,66.0,46.4,1494.9,0.0
mainFlow.16,16.6,67.2,50.6,1494.9,0.0
mainFlow.20,20.6,67.2,46.6,1494.9,0.0
mainFlow.18,18.6,68.4,49.8,1494.9,0.0
rampFlow.2,24.0,71.0,47.0,1146.27,0.0
mainFlow.21,21.8,72.6,50.8,1494.9,0.0
mainFlow.23,23.8,75.6,51.8,1494.9,0.0
mainFlow.25,25.8,75.6,49.8,1494.9,0.0
mainFlow.27,27.8,76.8,49.0,1494.9,0.0
mainFlow.22,22.8,77.4,54.6,1494.9,0.0
mainFlow.29,30.0,78.4,48.4,1494.9,0.0
mainFlow.24,24.8,78.8,54.0,1494.9,0.0
mainFlow.31,32.0,79.6,47.6,1494.9,0.0
mainFlow.26,26.8,80.0,53.2,1494.9,0.0
mainFlow.33,34.0,81.0,47.0,1494.9,0.0
mainFlow.28,29.0,81.2,52.2,1494.9,0.0
mainFlow.34,35.0,82.2,47.2,1494.9,0.0
rampFlow.3,36.0,82.4,46.4,1146.27,0.0
mainFlow.30,31.0,83.6,52.6,1494.9,0.0
mainFlow.32,33.0,83.6,50.6,1494.9,0.0
mainFlow.35,36.2,86.4,50.2,1494.9,0.0
