begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.83,4.53,0,134
0.0,900.0,main_1a,25.11,17.96,401,401
0.0,900.0,main_1b,31.63,14.16,401,0
0.0,900.0,ramp_0,11.96,24.78,0,267
