begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.87,7.91,0,234
0.0,900.0,main_1a,28.78,13.06,334,334
0.0,900.0,main_1b,32.07,11.63,334,0
0.0,900.0,ramp_0,17.28,6.43,0,100
