begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.31,17.74,0,484
0.0,900.0,main_1a,25.74,30.64,701,701
0.0,900.0,main_1b,29.79,26.28,701,0
0.0,900.0,ramp_0,14.8,16.28,0,217
