begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.21,11.52,0,334
0.0,900.0,main_1a,29.48,15.95,418,418
0.0,900.0,main_1b,31.79,14.69,418,0
0.0,900.0,ramp_0,17.63,5.29,0,84
