begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.22,10.93,0,317
0.0,900.0,main_1a,27.91,18.83,467,467
0.0,900.0,main_1b,31.25,16.69,467,0
0.0,900.0,ramp_0,16.59,10.04,0,150
