begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.1,19.71,0,534
0.0,900.0,main_1a,25.7,32.14,734,734
0.0,900.0,main_1b,29.46,27.82,734,0
0.0,900.0,ramp_0,15.31,14.51,0,200
