begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,30.94,20.97,0,584
0.0,900.0,main_1a,28.66,25.55,651,651
0.0,900.0,main_1b,30.12,24.14,651,0
0.0,900.0,ramp_0,17.41,4.27,0,67
