begin,end,edge,speed,density,entered,left
0.0,900.0,main_0,32.03,10.41,0,300
0.0,900.0,main_1a,26.45,22.71,534,534
0.0,900.0,main_1b,30.72,19.41,534,0
0.0,900.0,ramp_0,14.09,18.44,0,234
